Record ID,Whop Community,Question,Answer
ad453cb7-5030-4ada-8afe-26371c9cb31a,Traders World FX+,When are the ZOOM sessions?,Typically we focus on Asian session for thats when most can be hands on however we still zoom at NY session and chat all day!
f1bed9ab-4f96-4bd3-8ac7-cec23abbf4b4,GP | VIP | Signals,Do you offer a Free trial?,Yes
f1bed9ab-4f96-4bd3-8ac7-cec23abbf4b4,GP | VIP | Signals,How much is it ?,Priced at just £20 per month
f1bed9ab-4f96-4bd3-8ac7-cec23abbf4b4,GP | VIP | Signals,What type of signals do you offer?,We offer Forex
f1bed9ab-4f96-4bd3-8ac7-cec23abbf4b4,GP | VIP | Signals,What do I get for £20?,£20/m gets you live signals (Forex/crypto/indices/metals)
87547eff-8611-4eb3-8c79-1ac00a7ec3ad,Weekly Newsletter 📰,What is The Trading Ledger?,A weekly newsletter featuring trading levels
87547eff-8611-4eb3-8c79-1ac00a7ec3ad,Weekly Newsletter 📰,Who is The Trading Ledger for?,For traders with busy schedules who need levels
87547eff-8611-4eb3-8c79-1ac00a7ec3ad,Weekly Newsletter 📰,What’s included in the newsletter?,ES/NQ levels
87547eff-8611-4eb3-8c79-1ac00a7ec3ad,Weekly Newsletter 📰,How do I access The Trading Ledger?,Subscribe for $5/month or join our Premium Access which includes access to the The Ledger.
0e049ff3-5302-43b7-8ad4-19e17b332c29,theonlyspook,How do I start?,Getting started is simple! Choose a plan that fits your goals and schedule. Once enrolled
0e049ff3-5302-43b7-8ad4-19e17b332c29,theonlyspook,Do I need to quit my job to succeed?,Absolutely not! My program is designed for busy professionals. You can learn and implement at your own pace.
0e049ff3-5302-43b7-8ad4-19e17b332c29,theonlyspook,What if I don’t have time to do the research?,That’s exactly why I created this program! I’ve already done the hard work—years of research
0e049ff3-5302-43b7-8ad4-19e17b332c29,theonlyspook,Do I need any prior knowledge or experience?,No prior experience is required. My courses are beginner-friendly and tailored to meet you where you are.
0e049ff3-5302-43b7-8ad4-19e17b332c29,theonlyspook,Can I see results even with limited time?,Yes! Consistency is more important than hours spent. With just a few hours a week
c3a3d4fc-9d17-4e55-b01b-dd538f3e9c8f,VIP Service,一经支付会员费，即视为您已同意本声明的所有条款。请注意，会员费一旦支付，概不退款。,群主拥有最终解释权，一旦有不合规行为例如杀猪盘，辱骂带坏风气等行为，群主有权第一时间踢出。
c3a3d4fc-9d17-4e55-b01b-dd538f3e9c8f,VIP Service,声明2：服务内容不提供喊单服务，分享观点仅代表个人，不代表任何投资建议，盈亏自负。,群主拥有最终解释权，一旦有不合规行为例如杀猪盘，辱骂带坏风气等行为，群主有权第一时间踢出。
443e4da3-4140-4381-81b3-ba6ebbc9241b,Momentum Intraday Institution,What is the refund policy?,We offer a refund to anyone who isn't happy within 14 days!
443e4da3-4140-4381-81b3-ba6ebbc9241b,Momentum Intraday Institution,Is the course suitable for beginners?,Yes
443e4da3-4140-4381-81b3-ba6ebbc9241b,Momentum Intraday Institution,Can I cancel my subscription anytime?,Yes
443e4da3-4140-4381-81b3-ba6ebbc9241b,Momentum Intraday Institution,Do you offer a free trial?,No
443e4da3-4140-4381-81b3-ba6ebbc9241b,Momentum Intraday Institution,What payment methods do you accept?,We accept payments through credit/debit cards and PayPal.
3a6b23d4-860c-42bb-ad9b-0101f8124f91,The Floor Lifetime,Will I Be Successful?,Trading has no guarantees. If you’re not serious
3a6b23d4-860c-42bb-ad9b-0101f8124f91,The Floor Lifetime,What Is The Refund Policy?,There are no refunds available. The value we provide takes a lot of effort from our team. This is not fair to anyone.
3a6b23d4-860c-42bb-ad9b-0101f8124f91,The Floor Lifetime,Can I Cancel My Membership At Any Time?,Absolutely! If you aren’t satisfied
3a6b23d4-860c-42bb-ad9b-0101f8124f91,The Floor Lifetime,Is The Payment Recurring?,Yes
14ded0e8-3825-47db-bec3-05fc44dfa901,The Floor Signals Chat,Will I Be Successful?,Trading has no guarantees. If you’re not serious
14ded0e8-3825-47db-bec3-05fc44dfa901,The Floor Signals Chat,What Is The Refund Policy?,There are no refunds available. The value we provide takes a lot of effort from our team.
14ded0e8-3825-47db-bec3-05fc44dfa901,The Floor Signals Chat,Can I Cancel My Membership At Any Time?,Absolutely! If you aren’t satisfied
14ded0e8-3825-47db-bec3-05fc44dfa901,The Floor Signals Chat,Is The Payment Recurring?,Yes
e895c00f-89be-4868-97d9-7167f958f56e,The Floor Signals Chat,Will I Be Successful?,Trading has no guarantees. If you’re not serious
e895c00f-89be-4868-97d9-7167f958f56e,The Floor Signals Chat,What Is The Refund Policy?,There are no refunds available. The value we provide takes a lot of effort from our team.
e895c00f-89be-4868-97d9-7167f958f56e,The Floor Signals Chat,Can I Cancel My Membership At Any Time?,Absolutely! If you aren’t satisfied
e895c00f-89be-4868-97d9-7167f958f56e,The Floor Signals Chat,Is The Payment Recurring?,Yes
2a067080-7a02-4212-ba9e-638d29ace558,JohnDayTrading Lab,¿Qué incluye el acceso al JohnDayTrading Lab?,Incluye trading en vivo
2a067080-7a02-4212-ba9e-638d29ace558,JohnDayTrading Lab,¿Es necesario tener experiencia previa en trading?,No
73b77463-90a4-47f0-be49-909129addf9f,💼 Basic Access,What’s the difference between the Basic and Premium subscriptions?,The Basic plan offers essential tools like the DOTs Trading Spy Chart
73b77463-90a4-47f0-be49-909129addf9f,💼 Basic Access,Can I upgrade to the Premium or Ultra subscription later?,Yes
f079c1cb-9247-4ab9-9d52-56aae756cfde,GMGNAI Tech,Do i need to be an expert in crypto ?,No at all the advantage with copy trading
f079c1cb-9247-4ab9-9d52-56aae756cfde,GMGNAI Tech,How many do i need to start ?,You can start with only 50$ and turn this to 1000$
928ff93f-a272-413e-beb6-03e24aad61f8,Au Capital Group Lifetime,Are there setups or signals?,We offer best of both worlds.  Every signal will have a rational as to why the trade is being taken with a setup.
928ff93f-a272-413e-beb6-03e24aad61f8,Au Capital Group Lifetime,Do you send Orders or live entries,Great question! We provide Limit orders and Live entries during PM NY Session (Lunch session between 1230pm-3pm)
928ff93f-a272-413e-beb6-03e24aad61f8,Au Capital Group Lifetime,What is your risk to reward ratio?,Usually
1eb0c37d-1a26-4222-ab61-9474c1d87881,Ultimate Trading Journal,How do I access the template?,Click on 'duplicate' at the top right corner to get the template.
1eb0c37d-1a26-4222-ab61-9474c1d87881,Ultimate Trading Journal,Can I suggest updates?,Yes
65e2e66a-ad12-4fb7-bc99-3f9813635f96,Golden Bulls Circle,Ce groupe est-il adapté aux débutants ?,Oui
65e2e66a-ad12-4fb7-bc99-3f9813635f96,Golden Bulls Circle,Est-il nécessaire de posséder déjà un portefeuille crypto pour rejoindre ?,Pas forcément
65e2e66a-ad12-4fb7-bc99-3f9813635f96,Golden Bulls Circle,L'abonnement impose-t-il un engagement ou une durée minimale ?,Non
65e2e66a-ad12-4fb7-bc99-3f9813635f96,Golden Bulls Circle,Comment puis-je joindre le support en cas de questions ?,Notre équipe ainsi que notre communauté sur Telegram sont disponibles pour répondre à toutes tes questions.
9580c49d-3936-4631-95cb-4ebda10f8ce2,Lemon Algo [Premium Indicator],What is Lemon Algo?,Lemon Algo is a trading indicator designed to simplify market analysis.
d8aa6ad3-23ee-4a96-bd83-49d318b7b937,H5 Trading - Elite Membership,What is the High Five (H5) Trading Community?,The H5 Trading Community is a destination for traders to learn the H5 Trading Strategy
d8aa6ad3-23ee-4a96-bd83-49d318b7b937,H5 Trading - Elite Membership,How can I join the High Five (H5) Trading Community?,Join our community by subscribing to one of our membership plans. Choose the plan that best suits your needs.
d8aa6ad3-23ee-4a96-bd83-49d318b7b937,H5 Trading - Elite Membership,What is the High Five (H5) Trading Strategy?,This strategy uses technical analysis and five distinct components
d8aa6ad3-23ee-4a96-bd83-49d318b7b937,H5 Trading - Elite Membership,How do I access the Discord server?,After subscribing
d8aa6ad3-23ee-4a96-bd83-49d318b7b937,H5 Trading - Elite Membership,Can I upgrade or downgrade my membership plan?,You can upgrade or downgrade your membership plan at any time. Simply choose the new plan you wish to enter.
c8102763-c8dd-408d-81e7-8233f7a89fe9,Precision Trades,How can i make my money back,You'll discover the quality of our signals
c8102763-c8dd-408d-81e7-8233f7a89fe9,Precision Trades,What exactly am I getting with your signals?,You’re getting high-confidence trade ideas
c8102763-c8dd-408d-81e7-8233f7a89fe9,Precision Trades,What’s the cost?,Less than a bad trade. Think of it as an investment in your growth and peace of mind.
c8102763-c8dd-408d-81e7-8233f7a89fe9,Precision Trades,How often do you send signals?,You’ll get 3-5 high-quality trade opportunities each week
c8102763-c8dd-408d-81e7-8233f7a89fe9,Precision Trades,Do I need a lot of experience to use these signals?,Not at all. If you can follow simple instructions
a3d17ffc-7c8a-4ece-b136-ba77a4797c9e,Stock Millions,En cuanto tiempo podré recuperar mi inversión?,El primer día que usted opere en el mercado de valores recuperará su inversión multiplicada x10.
a3d17ffc-7c8a-4ece-b136-ba77a4797c9e,Stock Millions,Cuantos días a la semana puedo generar dinero?,Lunes a Viernes
a3d17ffc-7c8a-4ece-b136-ba77a4797c9e,Stock Millions,En que horarios obtendré las señales?,9:30AM - 3:00pm
a3d17ffc-7c8a-4ece-b136-ba77a4797c9e,Stock Millions,Necesito una Laptop para poder hacer Trading?,definitivamente no
2f25c011-41a9-40d8-994f-9c61413f7d90,JDR's Weekly Live Events,What's Our Refund Policy?,We do not allow refunds for our members
2f25c011-41a9-40d8-994f-9c61413f7d90,JDR's Weekly Live Events,Is This Beginner Friendly?,Yes
a9759b75-beb0-4153-bdc4-ff472691373c,Full Access Membership,What's Our Refund Policy?,We do not allow refunds for our members
a9759b75-beb0-4153-bdc4-ff472691373c,Full Access Membership,Is This Beginner Friendly?,Yes
10c64dbc-4c23-45b8-bb19-3de99c6f951a,Viper's Premium Options Alerts,What's Our Refund Policy?,We do not allow refunds for our members
10c64dbc-4c23-45b8-bb19-3de99c6f951a,Viper's Premium Options Alerts,Is This Beginner Friendly?,Yes
62ec4ba1-b2b6-45b4-826c-1331a31009d5,Degen Algo Premium,What is Degen Algo?,Degen Algo provides trading signals and strategies to help maximize profits consistently.
62ec4ba1-b2b6-45b4-826c-1331a31009d5,Degen Algo Premium,How does the Free Membership work?,Free members get limited access to the community to explore before upgrading to VIP.
62ec4ba1-b2b6-45b4-826c-1331a31009d5,Degen Algo Premium,What’s included in VIP Membership?,VIP includes premium signals
62ec4ba1-b2b6-45b4-826c-1331a31009d5,Degen Algo Premium,Is there a refund policy?,We do not offer refunds
62ec4ba1-b2b6-45b4-826c-1331a31009d5,Degen Algo Premium,Do you guarantee profits?,No
7d360573-d13a-4eab-acc0-0709cb2d8dc7,IRON TRADES FX,What is the refund policy?,If you are not in profit for the month you paid for
7d360573-d13a-4eab-acc0-0709cb2d8dc7,IRON TRADES FX,Do i give out crypto and stock signals?,I only give out BTC signals once in a while but no stock signals.
7d360573-d13a-4eab-acc0-0709cb2d8dc7,IRON TRADES FX,How good is customer service?,If in need of any help
67868b59-2f22-43f7-96cf-140b248dfab6,Litrades_,What is included in the trading course?,The course covers Technical and Fundamental analysis
67868b59-2f22-43f7-96cf-140b248dfab6,Litrades_,Is this course suitable for beginners?,Yes! Our course is designed from beginners to experienced traders
67868b59-2f22-43f7-96cf-140b248dfab6,Litrades_,Will the course help me trade stocks,Yes
67868b59-2f22-43f7-96cf-140b248dfab6,Litrades_,Do you provide live trading sessions or mentorship?,Yes
a33d38c0-50f0-4586-a836-3062edd5172a,Taking Prophets (Membership),I’m new to trading and sports betting. Is this for me?,Absolutely! We provide a simple A-Z guide and algorithmic trade alerts
a33d38c0-50f0-4586-a836-3062edd5172a,Taking Prophets (Membership),“How accurate are your signals and picks?”,We had a 58% win rate on our AI picks and currently hold a profit factor of 2.97 with a win rate of 64%.
a33d38c0-50f0-4586-a836-3062edd5172a,Taking Prophets (Membership),“What do I get if I start for free?”,A free guide
a33d38c0-50f0-4586-a836-3062edd5172a,Taking Prophets (Membership),“Why choose the $29.99/month Membership?”,As a Member
a33d38c0-50f0-4586-a836-3062edd5172a,Taking Prophets (Membership),“What’s in the $350 Lifetime Membership?”,All premium perks forever—AI signals
cc3acc6c-0c39-4a08-afa4-675480b8bd01,DCA Smart PRO (3 hónap),Teljesen kezdő vagyok,Nem probléma
cc3acc6c-0c39-4a08-afa4-675480b8bd01,DCA Smart PRO (3 hónap),Milyen platformokra van szükség az automatizálás működéséhez?,TradingView (Premium) ⮕ Finandy.com (Ingyenes) ⮕ Binance vagy OKX (Ingyenes).
cc3acc6c-0c39-4a08-afa4-675480b8bd01,DCA Smart PRO (3 hónap),Kapok támogatást,Természetesen
cc3acc6c-0c39-4a08-afa4-675480b8bd01,DCA Smart PRO (3 hónap),Mi van,Semmi gond! Ezért van ingyenes és próba verzió
a9fb599c-44cb-49b9-80bf-e39dba034ab6,Text Thread 2.0 Community,How do I join the Text Thread 2.0 Community?,Subscribe through Whop
a9fb599c-44cb-49b9-80bf-e39dba034ab6,Text Thread 2.0 Community,What is included in the weekly watchlist?,Our weekly watchlist includes high probabilty setups with breakdowns of what makes each of them them high probabilty.
a9fb599c-44cb-49b9-80bf-e39dba034ab6,Text Thread 2.0 Community,Is the text thread good for beginners?,Yes! We offer weekly charting classes and trading floors where beginners can ask as many questions as they like.
b9cc13f1-07ab-4696-a26f-8f755f43edc0,Premium Live Trading,How many years have you been trading?,3 years
b9cc13f1-07ab-4696-a26f-8f755f43edc0,Premium Live Trading,What strategy do you use ?,ICT
b9cc13f1-07ab-4696-a26f-8f755f43edc0,Premium Live Trading,What broker do you use ?,Robinhood
b9cc13f1-07ab-4696-a26f-8f755f43edc0,Premium Live Trading,Why do you charge for your community ?,Because I'm a great accountability partner + the likeminded community is best when its small with people that are serious!
7b4365d7-a787-4998-a4d6-bf8c86728429,Selective Trader,What type of long term stock trade ideas do you select?,I focus on two groups.  High quality best of breed stocks set to dominate for decades to come
7b4365d7-a787-4998-a4d6-bf8c86728429,Selective Trader,What type of swing trade ideas do you focus on?,I focus on forward catalyst driven stock trades that are showing strong price action.
7b4365d7-a787-4998-a4d6-bf8c86728429,Selective Trader,What type of day trade ideas do you focus on?,For day trades I focus on high volume in play small cap and popular mid/large cap stocks. Hot trending stocks
7b4365d7-a787-4998-a4d6-bf8c86728429,Selective Trader,What hours do you give trade ideas?,Most of my trade ideas and activity is between 7am - 1130am. I do give trade ideas outside of those times when I find them.
7b4365d7-a787-4998-a4d6-bf8c86728429,Selective Trader,What is the Refund Policy?,I offer a free trial before paying for the service to make sure you like it. I do not offer a refund after the free trial
471ea3ef-ddde-4b0f-83b5-9e5a5cdbd61b,Legacy Accelerator,How Long is the Mentorship?,4 weeks with 2 Mentorship Classes Per Week. BUTTT
